Wall time,Step,Value
1764651479.6204007,29799,3.6145224571228027
1764651495.440557,29849,3.952219009399414
1764651511.0262442,29899,6.013529300689697
1764651527.673423,29949,10.115514755249023
1764651543.851884,29999,3.7919206619262695
1764651559.4225273,30049,7.142595291137695
1764651761.056651,30099,3.7095508575439453
1764651779.7508717,30149,5.667814254760742
1764651797.7629402,30199,3.6778533458709717
1764651813.6682906,30249,3.628406047821045
1764651830.1626315,30299,4.081986427307129
1764651846.109007,30349,3.801145553588867
1764651862.3348305,30399,3.6846189498901367
1764651878.2474186,30449,3.924828290939331
1764651894.468575,30499,3.811709403991699
1764651910.2390647,30549,3.934026002883911
1764651925.7337675,30599,3.9936914443969727
1764651941.8800755,30649,3.7087595462799072
1764651957.9671643,30699,3.817507743835449
1764651974.3493237,30749,4.133291721343994
1764651990.0690243,30799,3.778815746307373
1764652005.529864,30849,3.8952584266662598
1764652022.2209501,30899,6.203766345977783
1764652037.925276,30949,6.35715389251709
1764652053.5018086,30999,4.18128776550293
1764652069.6953092,31049,6.2182722091674805
1764652278.5917919,31099,3.9504528045654297
1764652294.393868,31149,3.905954360961914
1764652310.1399665,31199,3.7559618949890137
1764652326.0751011,31249,3.8256893157958984
1764652341.3641613,31299,3.9014532566070557
1764652356.7113745,31349,3.9180970191955566
1764652372.463576,31399,3.6098833084106445
1764652388.1118698,31449,3.4252567291259766
1764652405.1337962,31499,3.493208646774292
1764652420.7748816,31549,6.787168502807617
1764652436.6923618,31599,3.797670364379883
1764652453.5412688,31649,3.599235773086548
1764652469.3440113,31699,7.061450004577637
1764652485.2209632,31749,3.79805326461792
1764652500.8138494,31799,3.717623710632324
1764652516.215184,31849,5.5029778480529785
1764652533.6846762,31899,3.597865104675293
1764652551.8438482,31949,6.204626083374023
1764652572.306432,31999,3.77417254447937
1764652595.477774,32049,10.343379974365234
1764652818.9963894,32099,3.959211826324463
1764652835.3021834,32149,3.9441120624542236
1764652851.2648323,32199,3.891871452331543
1764652868.3280396,32249,3.2179794311523438
1764652883.9968293,32299,4.799896240234375
1764652900.5944204,32349,4.2817583084106445
1764652916.7751858,32399,3.7455191612243652
1764652933.0106938,32449,3.5000710487365723
1764652948.697785,32499,3.7347121238708496
1764652964.9445517,32549,3.5161290168762207
1764652980.8001482,32599,4.146937847137451
1764652996.5270329,32649,3.707085609436035
1764653012.3551958,32699,6.241866588592529
1764653027.7765722,32749,3.7160117626190186
1764653043.6559184,32799,10.858692169189453
1764653061.4620912,32849,3.5343682765960693
1764653080.0796442,32899,3.865177631378174
1764653097.1594958,32949,3.5512590408325195
1764653113.2451801,32999,3.988910675048828
1764653129.4397066,33049,3.958505630493164
1764653317.3215034,33099,3.8429160118103027
1764653332.6019804,33149,3.7585608959198
1764653347.7169986,33199,3.9484305381774902
1764653363.453794,33249,3.8379967212677
1764653378.9630392,33299,3.4377973079681396
1764653394.5775828,33349,3.671278476715088
1764653409.9227383,33399,3.6623611450195312
1764653425.1528542,33449,7.421639919281006
1764653440.9877825,33499,4.221843242645264
1764653456.2617264,33549,6.236227989196777
